City_Id,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
590,Mecca,SA,2021-03-24 23:13:55,21.4267,39.8261,75.67,53,1,5.12
591,Dudhani,IN,2021-03-24 23:14:11,17.3667,76.3667,85.26,23,59,6.26
592,Herat,AF,2021-03-24 23:14:12,34.5,62.0,66.67,18,98,13.51
593,Dunn,US,2021-03-24 23:14:12,44.95,-91.8835,37.99,93,90,11.5
594,Arvi,IN,2021-03-24 23:14:12,20.9833,78.2333,79.56,28,0,6.24
595,Kichera,RU,2021-03-24 23:14:12,55.9375,110.0997,14.63,78,52,4.88
596,Rodrigues Alves,BR,2021-03-24 23:14:13,-7.738,-72.6509,89.6,58,40,2.3
597,Cayenne,GF,2021-03-24 23:12:08,4.9333,-52.3333,81.0,78,35,4.61
598,Ust-Tsilma,RU,2021-03-24 23:14:13,65.441,52.1498,32.81,97,100,10.02
599,Zambezi,ZM,2021-03-24 23:14:13,-13.5432,23.1047,63.55,95,3,4.94
600,Wewak,PG,2021-03-24 23:10:04,-3.5534,143.6268,78.82,86,99,3.2
601,Buala,SB,2021-03-24 23:14:14,-8.145,159.5921,85.01,66,87,5.37
602,Tanete,ID,2021-03-24 23:14:14,-3.9443,119.7848,76.82,91,97,0.69
603,Banjar,ID,2021-03-24 23:14:14,-8.19,114.9675,78.8,89,40,1.14
604,Tairua,NZ,2021-03-24 23:14:14,-37.0167,175.85,70.0,65,6,5.99
605,Umm Lajj,SA,2021-03-24 23:14:14,25.0213,37.2685,72.54,36,1,15.88
606,Novosergiyevka,RU,2021-03-24 23:14:15,52.0934,53.6528,23.41,94,80,12.48
607,Juneau,US,2021-03-24 23:12:24,58.3019,-134.4197,35.6,80,75,12.66
608,Muros,ES,2021-03-24 23:14:15,42.7762,-9.0603,48.0,84,92,4.85
609,Menomonie,US,2021-03-24 23:14:15,44.8755,-91.9193,37.99,93,90,11.5
610,Derzhavinsk,KZ,2021-03-24 23:14:15,51.1,66.3167,15.51,91,100,3.85
611,Rumoi,JP,2021-03-24 23:14:16,43.9344,141.6428,41.65,92,100,6.35
612,Lavrentiya,RU,2021-03-24 23:14:16,65.5833,-171.0,17.11,89,73,0.49
613,Lodja,CD,2021-03-24 23:14:16,-3.4833,23.4333,69.48,98,100,2.01
614,Sao Felix Do Xingu,BR,2021-03-24 23:14:16,-6.6447,-51.995,73.15,95,74,2.24
615,Ucluelet,CA,2021-03-24 23:11:44,48.9329,-125.5528,50.0,87,75,16.11
616,Kogon,UZ,2021-03-24 23:14:17,39.7228,64.5517,57.2,62,100,9.22
617,Prince George,CA,2021-03-24 23:14:17,53.9166,-122.753,43.0,75,90,6.91
618,Kizukuri,JP,2021-03-24 23:14:17,40.8061,140.3861,53.01,93,75,2.3
619,Belyy Yar,RU,2021-03-24 23:14:18,53.6039,91.3903,30.2,43,0,15.66
620,Horodyshche,UA,2021-03-24 23:14:18,49.2849,31.4451,30.42,80,100,11.81
621,Garowe,SO,2021-03-24 23:14:18,8.4054,48.4845,66.43,75,0,7.87
622,Khani,GE,2021-03-24 23:14:18,41.9563,42.9566,41.0,93,90,3.44
623,Koceljeva,RS,2021-03-24 23:14:19,44.4736,19.8117,36.0,86,0,5.75
624,Chumikan,RU,2021-03-24 23:14:19,54.7183,135.315,8.78,79,9,10.63
625,Aksu,CN,2021-03-24 23:14:19,41.1231,80.2644,49.96,25,10,3.94
626,Kraskino,RU,2021-03-24 23:14:19,42.7114,130.7794,38.84,80,36,2.06
627,Iskateley,RU,2021-03-24 23:14:20,67.6803,53.1512,29.25,94,100,13.78
628,Ibra,OM,2021-03-24 23:14:20,22.6906,58.5334,68.97,57,1,2.06
629,North Myrtle Beach,US,2021-03-24 23:14:20,33.816,-78.68,66.99,88,75,9.22
630,Marystown,CA,2021-03-24 23:14:20,47.1666,-55.1483,40.21,76,42,2.06
631,Manggar,ID,2021-03-24 23:14:21,-2.8833,108.2667,77.27,88,100,4.56
632,Lazaro Cardenas,MX,2021-03-24 23:14:21,17.9583,-102.2,79.57,60,2,8.19
633,Pleshanovo,RU,2021-03-24 23:14:21,52.8333,53.4833,29.25,93,100,10.07
634,Mehamn,NO,2021-03-24 23:14:21,71.0357,27.8492,33.35,74,79,23.17
635,Ruzhyn,UA,2021-03-24 23:14:22,49.7228,29.2046,29.95,76,100,9.98
636,Sotnikovo,RU,2021-03-24 23:14:22,51.8845,107.4791,26.6,74,98,4.47
637,Chato,TZ,2021-03-24 23:11:20,-2.6378,31.7669,65.21,91,94,5.93
638,Kitimat,CA,2021-03-24 23:14:22,54.0524,-128.6534,43.0,85,100,4.0
639,Luanda,AO,2021-03-24 23:14:22,-8.8368,13.2343,79.11,80,100,11.52
640,Raudeberg,NO,2021-03-24 23:14:23,61.9875,5.1352,42.01,80,100,22.79
641,Kaoma,ZM,2021-03-24 23:14:23,-14.7833,24.8,62.6,95,1,5.06
642,Shangzhi,CN,2021-03-24 23:14:23,45.2167,127.9667,35.58,83,23,1.97
643,Pimentel,PE,2021-03-24 23:14:23,-6.8367,-79.9342,73.4,73,0,20.71
644,Altay,CN,2021-03-24 23:14:24,47.8667,88.1167,21.2,59,3,7.72
645,Krishnagiri,IN,2021-03-24 23:14:24,12.5333,78.2333,71.31,79,5,2.08
646,Poya,NC,2021-03-24 23:14:24,-21.35,165.15,81.64,65,24,6.33
647,Lompoc,US,2021-03-24 23:13:33,34.6391,-120.4579,64.0,42,20,14.97
648,Dicabisagan,PH,2021-03-24 23:14:24,17.0818,122.4157,76.15,86,30,1.57
649,Nova Olimpia,BR,2021-03-24 23:14:25,-14.7972,-57.2881,75.72,78,9,4.41
650,Marang,MY,2021-03-24 23:14:25,5.2056,103.2059,82.4,83,40,4.61
651,Antalaha,MG,2021-03-24 23:14:25,-14.9003,50.2788,75.13,90,36,3.74
652,Semirara,PH,2021-03-24 23:14:25,12.0697,121.3986,80.76,79,93,24.67
653,Mackay,AU,2021-03-24 23:10:09,-21.15,149.2,80.6,83,75,6.91
654,Cooma,AU,2021-03-24 23:14:26,-36.2333,149.1333,59.0,77,40,8.05
655,Smithers,CA,2021-03-24 23:14:26,54.7804,-127.1743,39.2,81,90,4.61
656,Kamaishi,JP,2021-03-24 23:13:05,39.2667,141.8833,44.6,81,0,2.3
657,Sao Jose Da Coroa Grande,BR,2021-03-24 23:14:26,-8.8978,-35.1478,79.16,75,51,9.35
658,Kattivakkam,IN,2021-03-24 23:14:26,13.2167,80.3167,77.0,88,40,3.51
659,Auki,SB,2021-03-24 23:14:27,-8.7676,160.7034,84.85,64,80,2.71
660,Makat,KZ,2021-03-24 23:14:27,47.6469,53.3463,45.77,77,100,23.44
661,Bartica,GY,2021-03-24 23:14:27,6.4,-58.6167,75.2,94,75,4.61
662,Port Saint John,US,2021-03-24 23:14:27,28.477,-80.7887,75.0,64,1,8.05
663,Mizan Teferi,ET,2021-03-24 23:14:27,6.9833,35.5833,64.08,71,8,2.71
664,Anastacio,BR,2021-03-24 23:14:28,-20.4836,-55.8069,80.76,48,52,2.51
665,Esmeraldas,BR,2021-03-24 23:14:28,-19.7625,-44.3139,78.8,57,40,6.91
666,Bell Ville,AR,2021-03-24 23:14:28,-32.6259,-62.6887,73.0,93,92,8.57
667,Khorixas,NA,2021-03-24 23:14:28,-20.3667,14.9667,71.92,67,27,4.88
668,Gualeguay,AR,2021-03-24 23:14:29,-33.1416,-59.3097,70.02,79,84,5.7
669,Roebourne,AU,2021-03-24 23:14:29,-20.7833,117.1333,81.16,64,7,4.92
670,Harlingen,US,2021-03-24 23:14:29,26.1906,-97.6961,80.6,69,1,17.27
671,Skibbereen,IE,2021-03-24 23:11:07,51.55,-9.2667,41.0,100,20,5.75
672,Volksrust,ZA,2021-03-24 23:14:29,-27.3654,29.8818,53.91,97,100,2.1
673,Mitu,CO,2021-03-24 23:14:30,1.1983,-70.1733,74.91,87,47,1.39
674,Nadapuram,IN,2021-03-24 23:14:30,11.7,75.6667,76.6,92,29,3.38
675,Jinchang,CN,2021-03-24 23:10:32,38.4953,102.1739,43.7,19,98,11.43
676,Porto Nacional,BR,2021-03-24 23:14:30,-10.7081,-48.4172,84.2,74,40,4.61
677,Tiarei,PF,2021-03-24 23:14:30,-17.5333,-149.3333,87.8,66,75,8.05
678,Ramnagar,IN,2021-03-24 23:14:31,29.4,79.1167,61.5,40,0,5.88
679,Kieta,PG,2021-03-24 23:14:31,-6.2167,155.6333,83.61,69,98,2.73
680,Kysyl-Syr,RU,2021-03-24 23:14:31,63.8986,122.7617,-19.68,100,97,2.13
681,Koster,ZA,2021-03-24 23:14:31,-25.863,26.8976,55.09,86,71,2.84
682,Vila Velha,BR,2021-03-24 23:14:00,-20.3297,-40.2925,78.8,83,40,2.3
683,Santa Cruz Cabralia,BR,2021-03-24 23:11:02,-16.2781,-39.0247,78.8,73,0,10.36
